User_ID,drugName,condition,review,rating,date,usefulCount,ratings_simplified
138613,Phentermine,Weight Loss,"""I have bean taking this for 2 months and at first I loved it. I lost 30 lbs in the 2 months but then I started to get a lot of the severe side such as a fast heart rate, dizziness, hard time breathing, chest pain and insomnia. I really wish I didn&#039;t get these side effects, the pills were the best I have ever tried but then it turned scary.""",1.0,"July 5, 2012",16,1
81868,Liraglutide,Weight Loss,"""I am on day 3 of Saxenda. I am doing the sample while waiting to find out if it is covered by insurance. 

I&#039;ve had no side effects and a mild reduction in hunger. Not sure if i will get better results once I up my dose. Was hoping for a miracle but so far not amazing....""",4.0,"December 7, 2016",5,2
145867,Qsymia,Weight Loss,"""I have been on Qsymia for about 5 weeks and lost 15lbs. While I am very pleased with the loss, I have had a lot of cramping &amp; extreme diarrhea for the past week. It started out always hitting me about 7PM &amp; then increased to mornings and then during the night as well. Has anyone else had this problem. I am calling the Dr., but haven&#039;t seen anyone else with it and wonder if it could be caused by something else. I don&#039;t really want to give this up yet.""",9.0,"June 26, 2013",39,4
39548,Contrave,Weight Loss,"""I&#039;m a 29 year old woman starting weight 186. I started contrave almost 4 weeks ago, like lots of people I have suffered from nausea but nothing I can&#039;t handle just by taking Bonine and Aleve. So far I&#039;ve lost 10 pounds, the weight literally just melted off my stomach which I love!! I do notice while working I produce a lot more sweat than I ever have before but that is nothing to me when I&#039;m losing weight this quickly. My cravings are gone, I&#039;ve stopped smoking almost completely and drinking alcohol or pop. I can feel myself getting healthier all the time! If you can push through the dude side effects I think it&#039;s worth it!! I&#039;ll update again in a month!""",8.0,"June 21, 2016",18,3
52179,Adipex-P,Weight Loss,"""I started taking this in April 2012. I weighed 192.5. It is now October 2012 and I am down to 143!! I take it before breakfast and exercise 2-3 times a week sometimes more, depending on how I feel. The first day is the only time I got jittery at all. No other problems except for dry mouth. I keep a low carb diet with the occasional cheat. But I feel great and never thought I would be down this much weight this soon.""",9.0,"October 3, 2012",52,4
4623,Belviq,Weight Loss,"""I started Belviq mid-May 2015 at about 234 lbs, and in the first month lost 7 pounds (eating 1500-2000 calories per day depending on the day). In the second month I lost 4 (again eating a similar diet). In the last month I have lost another 4 (same thing). Although this is good progress, I&#039;m not sure it is worth the cost to continue. In the beginning there was some feeling of fullness more quickly when eating but that has diminished over time. I&#039;m considering going off of it soon because I&#039;d like to get pregnant. Also, at the 3-month mark, I&#039;m right at the 5% recommended loss. Overall I don&#039;t feel like the drug is good or bad; I think it really depends on the individual.""",6.0,"August 17, 2015",30,2
39422,Contrave,Weight Loss,"""I took Contrave for three days and decided to stop because the nausea was too much to handle, feeling as if I would throw up an any moment.  I&#039;m sure it works for some, but these feelings aren&#039;t worth it.  Additionally my energy was sapped, it was somewhat counteractive in that I had no desire to work out, I just wanted to go home after work and sleep.  I typically lift three days a week, and cardio twice a week.  I&#039;m not sure where to go from there, but I&#039;ll find something.  I weigh 168 and am 5&#039;4.  I was hoping to lose twenty pounds for an upcoming vacation, not with this drug.""",1.0,"November 11, 2016",17,1
76340,Liraglutide,Weight Loss,"""11/5/2017 Taking Victoza again, tried it a year ago and noticed it really helped with belly fat, lost a lot of hair though!
Ended up quitting and getting hair extensions until my hair grew back. Back on victoza 0.6, already seeing a difference on the scale and around my tummy, 5 pounds in one week...and also saw more hair on my hair brush...have heard that lysine and collagen are good supplements to avoid hair loss? so am going to add those in because the weight loss is real. I never lose more than 2 pounds in a month and I work hard to eat below 1500 calories a day and low carb and walk. So a 5 pound weight loss in one week is stunning for me. 
Will probably take for 3 months and then hopefully will reach goal and stop taking""",8.0,"November 5, 2017",10,3
139100,Phentermine,Weight Loss,"""I&#039;ve been taking Adipex for 13 months.  I&#039;ve lost 50 -55 lbs.  I saw the biggest loss in the first few months 10-13 lbs.  The next several months I lost 4-8 lbs a month.  The past couple of months I have remained at the same weight.  During the past year I have been eating sensibly, but not dieted.  I have not exercised either.  Now that my weight loss has tapered off and I am not to my ideal weight, I intend to start a regular exercise program and hope to shed more lbs.  I&#039;ve not had any side effects and will continue taking it till I reach my goal.  I was 269lbs and am now 217lbs.  Was a size 20 -22 and now a 16.   I want to lose another 50 lbs.""",9.0,"February 9, 2009",64,4
39038,Contrave,Weight Loss,"""Just started 2nd week... no side effects... not losing weight yet... stay tuned""",8.0,"July 4, 2017",6,3
139171,Phentermine,Weight Loss,"""I started taking Phentermine last summer to increase my energy and as a nice side effect to lose weight.  I was walking (fast) 3 miles everyday.  I was on oral diabetes medicction.  Through the exercise I lowered my choloesterol 41 points, got off the diabetes medicines and lost 9lbs. Phentermine did decrease my appetite, but didn&#039;t help me lose weight.  I ate EXTREMELY healthy, watching carbs, calories, etc. The side effects were horrible constipation, I would drink HUGE amounts of water everyday and still had extreme DRY mouth and skin.  Phentermine did increase my energy, sometimes feeling very jittery, especially at first, finding myself wired and only sleeping 3-4 hours a night.  NOT WORTH THE SIDE EFFECTS FOR ME.""",1.0,"March 27, 2009",9,1
81575,Liraglutide,Weight Loss,"""Saxenda has been approved by a hospital doctor. I am experiencing now a constipation or straining in passing my stool which I notice it is increased when I start using  3.0Mg doses in week 5 which was normal before using Saxenda. I notice blood after passing my stool and it was painful. If I notice again I will finish my last pen and I will stop using it and I will monitor my self and see my doctor once I get back from my trip. 
*It has really cut the appetite, 
I am not like before in terms of eating, I eat much less now. 
I feel full quickly, 
Dry mouth, 
side lower Pain  sometimes.
Losing 4 KG only. 
I used Saxenda to have shortcuts. 
I take the injection in the morning.""",6.0,"July 29, 2017",2,2
128080,Phentermine,Weight Loss,"""Hi I started this weight loss journey in March. I walked the park in January and February and wasn&#039;t losing anything. I weighed 225lbs. Until one day girls from around the area convinced me to go to the gym. One of my friends told me about adipex and how she is dropping weight. So I checked it out and started it in March and signed up for the gym. My eating habits died and I drank nothing but water. I cut all my soda out. Now it&#039;s July and I&#039;m weighing in at 190lbs. That is 35lbs in 5 months. After  my 3 kids my weight just climbed and it was at the highest point ever. I feel soooo much better and my clothes fall off of me. It&#039;s a miracle pill but keep up with water intake and working out. :)""",10.0,"July 22, 2016",27,4
55437,Belviq,Weight Loss,"""This Belviq is amazing, I have a friend that is working out with me for the last two years and he is trying harder to lose weight. He was 198 pounds, and after working out for 2 years he lost 4 pounds. Its been a months that he is taking the Belviq and he lost 7 pounds. He is so excited and there is no side effects. It is recomended for you also. I was very impressed of the result. Thanks to Belviq""",10.0,"October 2, 2013",50,4
39215,Contrave,Weight Loss,"""This is day three for me taking Contrave.  I was really excited to start the med because I knew it was closely related to Wellbutrin.  Years ago I took Wellbutrin to stop smoking and it work great.  So day 1 I weighed 197lb and I&#039;m 5-3.  Felt kind of fuzzy and in the later afternoon a bit nauseous.  Day 2 after sleeping great woke up and took morning med and shortly later felt nauseous but not bad enough to quit.  Absolutely no appetite, had cereal and beef stick for lunch.  Evening dinner was a half of a small steak and green beans.  Woke up with stomach cramps and diarrhea, had 3 bouts.  I attribute it to the high fatty foods I ate.  Weigh in again on the 4/24/17.   Dr. gave me free month supply so I will try it before I buy it.""",8.0,"April 13, 2017",5,3
178646,Victoza,Weight Loss,"""I&#039;m just starting on .6. I&#039;ve been on it for 2 days and I&#039;ve already noticed the total lack of desire for food. My goal is only 25 lbs. so I&#039;m combining it with the gym 3-4 days a week. I&#039;ll certainly come back in a few weeks to keep you all posted. Good luck to all.""",7.0,"March 9, 2017",21,3
145492,Qsymia,Weight Loss,"""Starting weight on 6.12.17 was 184.5. Type 2 diabetic with Hashimoto thyroid disease. I was eating about 1200 calories daily and walking 6 plus miles a day I continued to gain weight. After the trial dose of which I had no side effects I had lost 13 pounds. Started 7.5mg dose on 6.26.17. Stuck at 168.5 for 12 days. Eating less than 700 calories a day and still walking 3 to 10 miles. On day 3 of this dosage I started having nausea, tingling in my hands, and upper respiratory cough and throat irritation. I got down to 161 and although my routine stayed the same I started gaining weight. Now at 164.5 again. Discouraged but still trying. Unsure if this is the right answer for me.""",9.0,"July 28, 2017",7,4
39407,Contrave,Weight Loss,"""This medicine has ended my crisis.  I talked to my Dr. about the fact that I exercise and I don&#039;t eat out of control and could not lose weight.  I also told her that almost no matter what I eat I have to hit the bathroom within 20 minutes.   So, on top of getting this prescription, she did food allergy testing.  Turns out I am severely allergic to cows milk and bananas.  Bananas were always my go to food when I was in a hurry and I always tried probiotic yogurt to solve my stomach problems.  With all that being said,  I have lost almost 20 pounds since the beginning of July.  I think this is really helping me with my cravings for things I am not able to have now too.  No side effects for me.""",10.0,"August 15, 2016",15,4
138939,Phentermine,Weight Loss,"""I started taking phentermine on November 4 and today is my 3rd day.  My starting weight is 254lbs. My goal is to lose 100lbs. Since starting I feel like I have so much energy and have been able to keep up with my 4 kids so much easier.  The only side effect that I have is a mild headache and a little jittery.  I haven&#039;t been hungry but force myself to eat because I know the importance of nutrition for your body. This morning I made egg-whites for breakfast and sliced tomato but had to force it down.""",9.0,"November 6, 2009",9,4
127764,Phentermine,Weight Loss,"""When prescribed, I really didn&#039;t think this was going to work. I have pretty much been overweight my entire life. My doctor reccomend I take phentermine, mainly because diabetes was in my family history. December 31st, weighing 263, I began to take half of a 37.5 tablet. The first day, I was super dizzy for the first few hours. But I never felt that sensation again. I haven&#039;t really felt any symptoms related to the pill. Today I went in for my weigh in, and I weighed 246, so a totally lose of 17 pounds in 42 days. Although I wish it were a larger weight loss, I do have to take into consideration that I haven&#039;t really exercises. But my diet has changed radically. I would recommend to give it a chance. You never know what could happen.""",10.0,"February 11, 2017",10,4
127553,Phentermine,Weight Loss,"""I am 20 years old I&#039;ve been on Phentermine 30mg since 2 months ago .My starting weight was 166lb , 1st week I lost 7 pounds. I&#039;m such a procrastinator it took me 2 months to finish the first 30 pills ! I recently just went to the Doctors &amp; lost 14 pounds all together so I am now 152 ;)! Still exciting ! Only problems I have is dry mouth . I also procrastinated using the pills because I could never eat! When I did eat on the days I used it, it was like snack size and my stomach would hurt ! I had lots of energy it makes me moody &amp; it kept me up a lot at first but I&#039;m back to normal (kind of) ! I could not believed it worked though I am still kinda disbelief! I hope with this new bottle I end up 138 and i will be done! No exercise either!""",10.0,"June 30, 2017",9,4
145559,Qsymia,Weight Loss,"""I&#039;m a 5&#039;11 205lb size 12 former athlete and current teacher/coach. I work out 5-6 times a week and watch what I eat pretty closely.  Long story short, I lost about 75lbs 4 years ago and have kept it off, but haven&#039;t had any luck recently losing more. I&#039;d like to lose another 20lbs. My doctor checked my thyroid and some other things and offered this option.  Said I needed a big boost to help make a change and a super low calorie diet wasn&#039;t the best fit for me. I&#039;ve just completed the 14 day intro and lost 3.6lbs (which was over Thanksgiving). Only side effects thus far are tingly hands sometimes at night. My advice..whatever you try to help lose, a life style change which includes eating right &amp; exercise is a MUST especially to maintain.""",8.0,"November 27, 2016",24,3
77320,Lorcaserin,Weight Loss,"""I thought this was the diet pill that I had been waiting for since trying plenty of others and the first month it worked like a dream. Lost 10 pounds but the second month all I have lost so far is the $167.00 it cost to refill it.""",7.0,"January 22, 2014",28,3
38946,Contrave,Weight Loss,"""Day 1 morning was fine.  By 2 pm I had a miserable headache.  Went home got straight in bed and didn&#039;t wake up for 12 hours.  Day 2 I took pill in morning again, felt light-headed all day and got dull headache by end of day.  Day 3 I took pill in morning and by noontime, OMG - I felt horrible and went to bed.  I haven&#039;t had another pill since day 3 and it&#039;s now Day 6 and I&#039;m still feeling miserable.  I just want this medicine out of my body.""",1.0,"September 5, 2017",12,1
77017,Lorcaserin,Weight Loss,"""On fourth week. Beyond impressed. Snacking between meals gone. Hugely diminished need/desire for food, seem to seek healthier food. Biggest surprise is it has eliminated any desire for a nice cold beer (my weakness). Past diet experiences used smaller serving approach but almost eat the plate; with belviq using smaller portions but can only eat 1/3 to 1/2. Side effects - first day headache was major - so challenging that I would have stopped the medicine if it didn&#039;t disappear - it was gone on day 2.. Feel empowered to finally succeed. Goal is to lose 25%.  Down 2 notches on belt, feeling better and more committed everyday. Starting weight 263 - first weigh in end of next week.""",10.0,"February 26, 2015",22,4
77367,Lorcaserin,Weight Loss,"""This medicine is AMAZING. I was on the medication &quot;Adipex&quot; for 3 months - and that is the legal limit and in 6 months I can go back on that medication.  My doctor was thorough in giving me options - we jointly decided on Belviq.  My doctor warned me I would not lose weight as quickly as I had on Adipex.  So far, I am still losing 3-4 pounds a week with Belviq. I have lost 32 pounds with Adipex and another 6 pounds in two weeks on Belviq. I am totally satisfied and no side effects.  It is worth what I am paying.""",10.0,"September 16, 2013",74,4
138504,Phentermine,Weight Loss,"""About 8 years ago I was put on the antidepressant Lexapro, only to gain a massive amount of weight between Christmas and Easter.  I was so shocked and it wasn&#039;t until one of my brutally honest acquaintances gave me the &#039;what the hell happened&#039; look. My doctor moved me onto phentermine, and while it took a few weeks to kick in, once it did, it was great. But you have to work out also, and drink lots of water. Cravings for fast food and pizza do disappear.  I felt awesome by the end of the summer and was at my lowest weight ever. 

Now here&#039;s the hard part: life after phentermine.  This loses its effect rapidly. Use it wisely and you&#039;ll be successful.""",10.0,"June 16, 2013",83,4
81862,Liraglutide,Weight Loss,"""Crazy start during 1st of holidays (Oct.) but had upper endoscopy done to help with some constriction. The extra weight was affecting my health and wellbeing so I did not want to wait to start. My doc had a trial kit to start with then I got my first month&#039;s prescription. Used insurance to absorb part of the cost and the coupon that was given by the manufacturer.  Dubious &amp; nervous of injections, I pushed forward as possibility of better health was worth the anxiety of sticking myself. Needles are tiny &amp; you inject into the fatty areas so you don&#039;t really feel it while sticking. There can be achiness or stinging in the injection site sometimes. Started having rash &amp; itching at some shot sites but have lost 8 lbs. &amp; feel like exercising now.""",8.0,"December 15, 2016",18,3
128555,Phentermine,Weight Loss,"""Today was the first day of taking the pill. I&#039;m 5&#039;1 -150lbs gave me a lot of energy to the point of walking and running 3 miles today! Very thirsty I must have drank 6 bottles of water today with ease. 
A little insomnia tonight but, I sometimes have insomnia so it&#039;s probably me and not the pill. So far so good! I hope to check back in two weeks with my update. Working out really hard and eating right is the key! Stay motivated all!""",5.0,"July 3, 2015",20,2
138812,Phentermine,Weight Loss,"""I&#039;m 50 pounds overweight so they say, but I really am too big, cute face, thick in the waist. I&#039;m 5&#039;5 and wear 3-4 in heels so when I went to the doctor and got on the scale I told the nurse this scale is wrong, it&#039;s no way I&#039;m 248lbs she said, you do not look 248lbs.  I just started phentermine June 12th and I&#039;ve already lost 6lbs, found a skirt on sale for $5.00 but could not button it 2 weeks ago and I tried it on today just to see if the pills made a difference and it zipped up and I buttoned it with no problems...yippie..... need lots of water, have lots of energy and my cravings have disappeared.  I have to force myself and I&#039;ve eaten half of what I normally eat.  Looking forward to getting this FAT off, 45lbs to go!""",10.0,"June 19, 2010",3,4
127441,Phentermine,Weight Loss,"""I love Phentermine and have been taking half a tablet once a day in the mornings. So my dose per day is only 18.75 mg. I have had no side effects except weight loss (down 25 lbs in almost 5 months). My goal is nice slow steady weight loss with 80 left to go. (My thyroid was really low too and started Synthroid 5 months ago. My experience with generic levothyroxine = horrible; Synthroid = wonderful!) I watch what I eat and get 8 hours of sleep a night, wear a fitness tracker and walk 5 miles or more a day. I also take my bike out on trails on the weekends and ride for a couple hours. What I have noticed with Phentermine that has helped me the most, is it takes away my snack cravings and real hunger. Recommend half dose. Perfect!""",10.0,"October 16, 2017",8,4
116061,Lorcaserin,Weight Loss,"""Started taking just today!  I couldn&#039;t believe how full I got at lunch. I am making sure to eat a little something low cal, low fat and  low carbs every two hours.  Never hungry,  Slightly tired and a little bit of nausea after I ate lunch.  However,  I&#039;m very excited how I end up in a week.""",2.0,"July 28, 2015",23,1
4687,Belviq,Weight Loss,"""I just started belviq today I&#039;m a 39 yr old diabetic woman and struggle with my weight all of my life but it got worse after having my first of 3 kids, it really became harder. I was a little scared as I have never taken diet pills before so I&#039;m extremely nervous. But after reading most of the reviews took some of the edge off. I&#039;m at 317 lbs and I&#039;m so excited to see my results, headed for the gym now, I will keep you updated...""",1.0,"May 15, 2015",21,1
77156,Lorcaserin,Weight Loss,"""I&#039;ve used Belviq for 10 days. I was bummed at first because I actually seemed hungrier the first three days. Glad I stuck with it! I lost 5lbs so far. I do a crossfit and eat a well balanced diet. 

Belviq does not take your hunger completely away, just helps reduce the cravings I had when I was bored eating, stress eating, etc.

I was surprised my insurance covered my prescription as I have tried phentermine the past and they didn&#039;t.""",9.0,"June 21, 2014",61,4
138865,Phentermine,Weight Loss,"""One week and 10 pounds less.  Take it and forget about it.  More energy, less desire to eat/snack, it&#039;s gone!  Just remember to eat.
Side effect of dry mouth; buy oral moisture tablets (they adhere to roof of mouth), and nasal moisture gel and you&#039;ll be fine.
Lot&#039;s more housework/yard work is getting done, and I seem to be a little more focused on tasks, in a good way.
Happy with the medicine, with no complications to the other medicines I take, so I&#039;m surprised about that. """,10.0,"August 5, 2010",13,4
38940,Contrave,Weight Loss,"""I have been on Contrave for 6mos. &amp; also weight watchers. I have lost #25.  I had absolutely NO side effects.  Sometimes I wonder if you read too many comments/side effects etc.. it plants the seed. Anyway, I can say that Contrave has worked wonderfully for me, my only fear is what happens when I stop taking it! Yikes, sure hope I don&#039;t put that weight back on!!!""",10.0,"September 13, 2017",29,4
38053,Adipex-P,Weight Loss,"""Not losing""",1.0,"March 18, 2016",5,1
127955,Phentermine,Weight Loss,"""I lost 10 pounds in one month w this. not only that, I work ALOT and this is what keeps me going. I take one in the morning first thing then lay in bed and in about 5 min I feel ready to get up instead of wanting to stay in bed all day. and it&#039;s definately cheaper than going to the weight loss clinic every month!""",9.0,"October 4, 2016",24,4
138659,Phentermine,Weight Loss,"""Starting taking phentermine in March at 183lbs. By July I was 150lbs. I stopped taking Phentermine the end of July. The only side effect I experienced was dry mouth, which wasn&#039;t a bad thing because the dry mouth just caused me to drink more water. I have been off phentermine for 1 month now. No withdrawals and down another 5 pounds putting my current weight at 145lbs. Phentermine may not be for everyone but it was definitely for me because I look and feel great.""",10.0,"September 2, 2011",9,4
128411,Phentermine,Weight Loss,"""I just started Phentermine today and within an hour I got this weird feeling in my body like I needed to move around. I changed clothes and jumped on the treadmill for about 35 minutes, and I felt great and energized afterwards. I don&#039;t know if it just me or the pill but I got a rush of energy very quick after taking the pill.""",6.0,"September 10, 2015",13,2
128696,Phentermine,Weight Loss,"""I started 15 months ago on Phentermine. I originally weighed 312lbs and had gastric bypass surgery 3/98. I lost 162lbs and felt great.Over the past 8 years,I managed to put 50lbs back on.Not hard to do when your eating junk. The mg were increased after a few months to 30mg and then to 37.5.To date I have lost 50lbs but It worries me to see so much weight loss in so little time from some of you.  I am on a food plan that my doctor set up for me.  She gave me a list of great foods, good foods and if your going to eat these foods, dont do it often.LOL. I want to keep it off and be able to eat like a real person.I know if I dont eat because I want to lose it fast, for me,I will gain it back.I eat 5-6 meals a day and it works.""",9.0,"April 29, 2015",21,4
55457,Belviq,Weight Loss,"""Great.""",10.0,"August 22, 2013",52,4
138797,Phentermine,Weight Loss,"""I love Phentermine; I weighed 198 last Jan. 2010 and I started Phentermine on and off. I also experienced that it works the best at first....then it slows down... so I try to get off of it and then start back. It really does make you moody but you really get a lot done and you have the get up and go mode and that&#039;s what I want.  I have lost down to 161lbs now but it&#039;s been a year and I also stopped eating bread and potatoes so I think the combination is what does it. I feel better than I have felt in a long time and I used to starve myself and suffer walking in the 90  degrees pushing a baby in a stroller and not lose hardly anything. So yes this definitely works. I love mine and have to have them to keep my weight down.""",9.0,"January 23, 2011",1,4
138664,Phentermine,Weight Loss,"""I have been overweight most of my life, I have tried every diet known to man! Someone told me about how they had lost weight on Adipex so I thought what do I have to lose! I saw the doctor a week ago 8/9/11. Today is 1 week since I started taking it and I am proud to say I have lost 7.4 lbs! In 1 week! Its amazing! I wish I would have known about it years ago! This 7.4 lbs. came off without exercizing. So this week I&#039;m going to start working out a little and see what happens. I haven&#039;t been this excited about anything in a very long time so just had to share! Honestly this is the BEST diet pill ever. With this pill no one has a reason to be overweight. Lets get healthy. It&#039;s even affordable. Just love it!""",10.0,"August 16, 2011",20,4
185455,Saxenda,Weight Loss,"""I started June 4 2017 at 220lb today June 22 2017 I havnt lost any weight but this is what I think: I started at 0.6ml for 1 week no change then moved up to 1.2ml for 1 week still no change. When I hit 1.8ml on the 3rd week, that&#039;s when all the appetite was gone and the nausea (not so bad nausea) started. I remind myself to eat and when I just start eating I am already full. For me, those smaller doses were to small to take effect giving how much I weighed or maybe my immune system can&#039;t go down so easily. I will update my review in the next 2 to 4 weeks with my weight and dosage level . If u see no effect, don&#039;t give up maybe ur body needs time for saxenda to start working like mine""",8.0,"July 23, 2017",12,3
145690,Qsymia,Weight Loss,"""Do not waste your money or further your health side effects on this drug it does not work. Makes you very exhausted and tired, I had Numbness/tingling in the hands, arms, feet, twitching in my eyes; dizziness; trouble sleeping, dry mouth, confusion cloudiness and extensive heartburn.""",1.0,"August 13, 2015",17,1
128482,Phentermine,Weight Loss,"""Not obese but med change &amp; back surgery resulted in an extra 20  lbs not normal for me. Doc required tracking of diet &amp; exercise before RX was given and would only write for brand name as generic ramped up potential side effects. Continued regular monitoring &amp; input on necessary long-term diet changes. I lost 30 lbs &amp; have been off for a week. I eat foods I love &amp; that are healthy so no sacrifice there. The energy it provided allowed me to create an AM yoga routine each day. Side effects of dry mouth &amp; less sleep were there but minimal. Pretty tired in the beginning of coming off them but adjusting now. The goals we set together were met &amp; the purpose of a lifestyle change/improvement were accomplished. This is a solution to changing your lifestyle.""",9.0,"August 25, 2015",28,4
39529,Contrave,Weight Loss,"""I gave the medication a 5 because it did curb my food cravings really well.  The first week, I was elated that the medication was effective, and I lost 5 lbs in the first week. The second week, I woke up at 10 pm one night with shortness of breath, heart racing, nauseated, and weird sensations that started in the temples of my head and swept through my body (felt as if I was leaving my body).  I was driving in to work the next morning, and the same sensation occurred (much stronger than the night before).  I ended up pulling over and calling 911. 3 ER visits, one hospitalization, several cardiac tests, and now on to a neurologist because the &quot;sensations&quot; still occur 8 weeks after stopping Contrave. Disappointed &amp; broke!""",5.0,"May 8, 2016",16,2
39567,Contrave,Weight Loss,"""I am into week 3 and Monday I will begin the full dose of 2 pills in the mornings and 2 in the evenings. So far I have lost about 4 pounds.I have been doing some walking on the treadmill and some other little exercises every other day.  It has helped control my appetite a little but, not a lot as you can see with only a 4 pound lose. I am disappointed but I am going to continue for a few more weeks and then will decide whether to continue on them or not.""",4.0,"April 8, 2016",2,2
4567,Belviq,Weight Loss,"""Even though I did lose about 4 pounds in almost 2 weeks.. I feel that was from my healthy eating and not the belviq. I was still hungry, extremely tired, and towards the end of my trial depressed. I wouldn&#039;t reccomend this product to anyone :(""",1.0,"February 27, 2016",15,1
81540,Liraglutide,Weight Loss,"""I started Saxenda on July 28, 2017 and weighed 178lb. I did experience nausea the next day but nothing crazy. It is the only lingering symptom. However, it is manageable with Pepto Bismol. After 20 days, I lost 13 lbs - weighing 165lb! I am currently on 2.4. and will increase to 3.0 on Friday. Aside from the slight nausea, I have no complaints about this medication.""",10.0,"August 23, 2017",9,4
139092,Phentermine,Weight Loss,"""I STARTED PHENTERMINE ABOUT A WEEK AGO AND HAVE LOST 3 lbs. I AM ONLY ON 15mg. MY DOCTOR MADE ME DROP 15 lbs BEFORE SHE GAVE ME THE PRESCRIPTION DUE TO THE FACT WHEN YOU STOP TAKING THE PILL IF YOU DO NOT HAVE GOOD EATING HABITS YOU WILL GAIN YOUR WEIGHT BACK AND SOME. THE FIRST THREE DAYS I DID NOT EVEN THINK ABOUT FOOD BUT I AM STARTING TO FEEL LIKE I WANT TO EAT AGAIN. I HAVE BEEN FEELING DIZZY SOME PARTS OF THE DAY. I AM GOING TO GIVE THIS THE 30 DAY TRIAL BUT I AM PRAYING IT WORKS.""",6.0,"March 5, 2009",9,2
185494,Saxenda,Weight Loss,"""I started this medication 5/8/2017. I had severe nausea and headaches the first 3 days and then nothing after that.  It has decreased my appetite but no weight loss as of yet. I have decreased my carb intake and drinking more water added exercise.  So I am hoping to see some results by week 2.  If not then it will let me know its does not work for every body type.  Just frustrated with the weight and this stomach apron.""",4.0,"May 17, 2017",2,2
77335,Lorcaserin,Weight Loss,"""Amazing diet pill. I don&#039;t usually give reviews but I had to share my experience. I have been overweight for a very very long time. I&#039;ve tried numerous diets and workouts but I haven&#039;t been able to shed the extra weight. Within 1 week on Belviq I noticed a difference and so did my friends and co-workers. At week two I had to take my belt down a notch. This is my third week and it feels amazing.""",10.0,"July 9, 2013",132,4
54520,Bupropion / naltrexone,Weight Loss,"""Update: A very happy overweightgrammy here. Drum roll please..... DOWN 24lbs. !!!!!! I am so very happy. This is truly working for me. I have lost 5 inches off my hips and 3 inches off my waist. I have only been taking this for about 3 month and I am thrilled. I have 52 lbs to goal. I&#039;m excited.""",10.0,"July 3, 2017",34,4
128122,Phentermine,Weight Loss,"""Almost done with my 3 month supply started at 264 down 40 lbs. I dont workout just eat less an better lots of water. No side effects. Goal weight 180. I also have no problem sleeping.""",10.0,"May 20, 2016",47,4
38047,Adipex-P,Weight Loss,"""Hey everyone! I posted on 03/24 and thought I would give an update. Since 03/12 to today 04/09 I am down 17 pounds!! I do not exercise any. I no longer have dry mouth like I used to either which is great. I&#039;ll update again in about a month when I go back to the dr. Side effects at this time is 0.""",10.0,"April 9, 2016",77,4
4860,Belviq,Weight Loss,"""I have a seizure disorder and hypothyroidism and pre-diabetes. After just two doses had complete insomnia and horrible dizziness. Then a horrific headache. Maybe it was from my other meds or the seizure disorder but I can&#039;t take this medication.""",1.0,"November 12, 2015",25,1
51963,Adipex-P,Weight Loss,"""At a starting weight w a new doctor 440 lbs. I tried adipex. I only took it a week before I stopped due to headaches, heart racing just getting up to go to bathroom. But with sheer willpower alone in one year I lost 120 lbs . After losing average 10 lbs a month my weight leveled out and I couldn&#039;t get but 5 lbs a month. So we decided to try Adipex again.  I started Aug 15 at 316 now Sept.13- 295lb.  This time no side effects I&#039;m exercising more and feeling great. Hoping for the best""",9.0,"September 13, 2015",53,4
164920,Phentermine / topiramate,Weight Loss,"""I started this medication 4/20/16 at 5&#039;1&#039;&#039; 237lbs after going over all options with my Endocrinologist. This website had me really terrified honestly with some of the side effects but I had to take the chance. Started at the lowest dose for the 2 week trial, Qsymia had a free 14 day trial. Rare side effects: headaches, tingly hands and feet, irritability outside my normal b*tchiness once lol blurred vision once when I was very tired. While I&#039;m very overweight, I&#039;ve never had much an appetite so that did not change. The kind of food I&#039;ve been eating while on Qsymia has definitely changed though, all healthy, ONLY water, no food after 6pm. I have not been exercising, upped dose 5/4 same minimal side effects, down 13lbs in 20 days.""",10.0,"May 11, 2016",68,4
128797,Phentermine,Weight Loss,"""Started taking Adipex and I was at my highest weight ever. I was at 218lb. I currently am down 42lbs and now sitting at a weight of 176lb. Adipex really does help curb your appetite. Only down fall I&#039;ve found was that the dry mouth can be a tad irritating at times. I drink on a daily basis probably around 2-3 gallons of water before I started taking Adipex and now with this medication I am almost doubling my water intake just because no matter what for me my mouth is always dry. It is a side effect that I am willing to live with though with the type of results I am getting. I have also lost 20 inches off my entire body since the process has started. I do go to the gym 4 days a week and I do cardio and weights as well.""",9.0,"January 3, 2015",56,4
11928,Fastin,Weight Loss,"""I started taking this pill when I was 218lbs and I now weight 135 lbs! I had thyroid issues too that originally caused the weight. But once managed I still had a hard time getting the weight off. This pill literally changed my life! Yes it does speed up your heart, my dr did an ekg before hand to make sure it was safe to take. But the results are beyond worth it. And if you take it with water or juice and a banana, you&#039;ll be good to go until dinner time! It took roughly 6 months tops to lose the weight, and I&#039;ve maintained the weight loss for about 3 years now. I still fluctuate a little due to my thyroid. But I just start back on it if I need to lose again.""",10.0,"July 7, 2015",147,4
